ape_id,Clothes,Ears,Hat,Fur,Mouth,Eyes,Sum Rarity,Mean Rarity
ApeGang #2600,,,Hotel Porter,Brown,Flames,Eye Patch,50.839999999999996,12.709999999999999
ApeGang #2599,Banana Shirt,,Fisherman,Brown,Covid Mask,,47.309999999999995,15.769999999999998
ApeGang #2598,Indian,,Rabbit Ears,Strong Dark Brown,,Robot Glasses,15.350000000000001,5.116666666666667
ApeGang #2596,Pirate,,Hippie Bandana,Tiger,,Squinting,8.59,2.8633333333333333
ApeGang #2594,Orange Hawaiian Shirt ,,Brown Beanie,Brown,Grin Gold,,47.39,15.796666666666667
ApeGang #2591,Red Hawaiian Shirt,,Hotel Porter,Cheetah,,Closed,7.6,2.533333333333333
ApeGang #2588,Pirate,,,Grey,Bubble Gum,Scar,14.420000000000002,4.8066666666666675
ApeGang #2587,Lab Coat,,Brown Beanie,Brown,,Hippie Glasses,47.709999999999994,15.90333333333333
ApeGang #2585,Pimp Coat,,Purple Beanie,Brown,Baby Pacifier,,47.39,15.796666666666667
ApeGang #2584,Hippie,,Propeller,Cream,,Heart,13.590000000000002,4.53
ApeGang #2580,,Diamond Stud,Horn,Strong Dark Brown,Grin Gold,,15.88,5.293333333333334
ApeGang #2578,,,Flower Crown,Brown,Beard,Black Sunglasses,52.03,13.0075
ApeGang #2576,Purple Hoodie,,Magician,Grey,Cigarette,,13.510000000000002,4.503333333333334
ApeGang #2572,Military,,Sombrero,Brown,,Heart,47.58,15.86
ApeGang #2568,Magician,,Hippie Bandana,Brown,Drool Rainbow,,47.51,15.836666666666666
ApeGang #2566,Black Tank Top,,,Tiger,Nose Ring,Gold Sunglasses,13.059999999999999,4.353333333333333
ApeGang #2565,Orange Striped T-Shirt,,,Grey,Corn,Rainbow Sunglasses,13.17,4.39
ApeGang #2562,Hotel Porter,,,Black,Smoke Pipe,Round Glasses,15.27,5.09
ApeGang #2561,,,Green Beanie,Brown,Cigarette,Crazy,50.779999999999994,12.694999999999999
ApeGang #2557,Lumberjack,,,Brown,Grillz,Robot Glasses,48.7,16.233333333333334
ApeGang #2556,Pimp Coat,,Magician,Black,,Laser,12.479999999999999,4.159999999999999
ApeGang #2555,Magician,Airpods,,Brown,,Robot Glasses,44.92,22.46
ApeGang #2554,Black Tank Top,,Bandana,Brown,,Robot,46.949999999999996,15.649999999999999
ApeGang #2553,Pimp Coat,,Brown Beanie,Strong Dark Brown,,Black Sunglasses,17.360000000000003,5.786666666666668
ApeGang #2552,Red Hawaiian Shirt,,Propeller,Brown,,Hippie Glasses,47.67999999999999,15.89333333333333
ApeGang #2547,White Tank Top,,Magician,Brown,,Alien,46.230000000000004,15.410000000000002
ApeGang #2545,Yellow NBA Jersey,,,Black,Nose Ring,Bruised,15.309999999999999,5.103333333333333
ApeGang #2544,Iron Man,,Nurse,Brown,,Monocle,47.669999999999995,15.889999999999999
ApeGang #2543,Nurse,,Propeller,White,,Black Sunglasses,10.39,3.4633333333333334
ApeGang #2541,Banana Shirt,,Bandana,Brown,,Robot Glasses,46.78,15.593333333333334
ApeGang #2540,Military,,Magician,Brown,,Cyclops,46.39,15.463333333333333
ApeGang #2537,Military,,Joker Hair,Cream,,Gold Sunglasses,13.52,4.506666666666667
ApeGang #2534,Lab Coat,,Batman,Brown,,Robot,45.459999999999994,15.15333333333333
ApeGang #2531,Black Tank Top,,Sombrero,Brown,Baby Pacifier,,47.65,15.883333333333333
ApeGang #2530,Mexican,,Cap,Cream,,Crazy,13.66,4.553333333333334
ApeGang #2528,Black Tank Top,,Cop,Zebra,,Robot Glasses,9.25,3.0833333333333335
ApeGang #2525,Nurse,,,Strong Dark Brown,Oh,Crazy,17.28,5.760000000000001
ApeGang #2523,Winter Coat,,Military Helmet,Tiger,Grillz,,10.73,3.5766666666666667
ApeGang #2518,Black Suit,,,Strong Dark Brown,Beard,Alien,15.72,5.24
ApeGang #2516,Nurse,,,Brown,Mustache,Monocle,48.85,16.283333333333335
ApeGang #2515,Black Tank Top,,Borsalino,Tiger,Oh,,10.129999999999999,3.3766666666666665
ApeGang #2513,Groom,,Nurse,Cheetah,Baby Pacifier,,8.149999999999999,2.7166666666666663
ApeGang #2512,,Airpods,Halo,Brown,,Crazy,47.62,15.873333333333333
ApeGang #2508,Mexican,Gold Hoop,Viking Helmet,Brown,,,44.3,22.15
ApeGang #2506,Military,Airpods,Cop,Brown,,,44.38,22.19
ApeGang #2505,,Bluetooth Earpiece,Horn,Brown,Covid Mask,,47.16,15.719999999999999
ApeGang #2503,Red Hawaiian Shirt,,,Cream,Corn,Gold Sunglasses,16.42,5.473333333333334
ApeGang #2499,,,Red NBA Headband,Black,Joint,Strabismus,15.44,3.86
ApeGang #2492,Purple Hoodie,,Red NBA Headband,Cream,,Diving Mask,12.05,4.016666666666667
ApeGang #2490,Magician,,,Zebra,Oh,Eye Patch,11.03,3.6766666666666663
ApeGang #2487,Lab Coat,,Cowboy,Zebra,Grillz,,10.43,3.4766666666666666
ApeGang #2486,,Silver Hoop,Borsalino,Brown,,Diving Mask,46.11,15.37
ApeGang #2481,Hippie,,,Black,Tongue Out,Robot Glasses,14.33,4.776666666666666
ApeGang #2480,Magician,,Hotel Porter,Strong Dark Brown,,Round Glasses,16.080000000000002,5.36
ApeGang #2479,Yellow NBA Jersey,,Party,Strong Dark Brown,Grin Rainbow,,16.03,5.343333333333334
ApeGang #2477,Fireman,,Cap,Grey,,Round Glasses,13.379999999999999,4.46
ApeGang #2474,Pimp Coat,,Joker Hair,Strong Dark Brown,Bubble Gum,,14.120000000000001,4.706666666666667
ApeGang #2466,Nurse,,Headphone,Brown,,Black Sunglasses,48.96,16.32
ApeGang #2462,Indian,,Military Helmet,Brown,Beard,,47.3,15.766666666666666
ApeGang #2460,,,Groom,Cream,Nose Ring,Sad,16.65,4.1625
ApeGang #2459,Grey Striped T-Shirt,,Sombrero,Brown,,Albino,45.980000000000004,15.326666666666668
ApeGang #2458,,Bluetooth Earpiece,,Grey,Corn,Scar,14.88,4.96
ApeGang #2454,Military,,Hippie Bandana,Black,Yawn,,13.79,4.596666666666667
ApeGang #2453,Groom,,,Brown,Beard,Laser,47.19,15.729999999999999
ApeGang #2451,White Tank Top,,,Brown,Snake,Robot,48.38999999999999,16.13
ApeGang #2450,,,Pirate,Strong Dark Brown,Cigarette,Heart,19.11,4.7775
ApeGang #2448,,,Joker Hair,Cream,Yawn,Robot Glasses,14.590000000000002,3.6475000000000004
ApeGang #2446,Groom,,,Brown,Baby Pacifier,Laser,47.47,15.823333333333332
ApeGang #2445,Pimp Coat,,,Brown,Baby Pacifier,Crazy,49.26,16.419999999999998
ApeGang #2442,Red Hawaiian Shirt,,Brain,Brown,Yawn,,47.809999999999995,15.936666666666666
ApeGang #2441,Groom,Airpods,,Brown,,Albino,44.13,22.065
ApeGang #2438,Military,Bluetooth Earpiece,,Brown,,Crazy,45.89,22.945
ApeGang #2437,,,Brain,Red Devil,Snake,Bruised,10.46,2.615
ApeGang #2434,,,Red NBA Headband,Brown,Joint,Round Glasses,51.18,12.795
ApeGang #2433,Orange Hawaiian Shirt ,,Banana,Grey,,Hippie Glasses,13.280000000000001,4.426666666666667
ApeGang #2427,,Bluetooth Earpiece,,Strong Dark Brown,Shocked,Diving Mask,15.71,5.236666666666667
ApeGang #2424,Red Hawaiian Shirt,,Green Beanie,Black,,Black Sunglasses,14.870000000000001,4.956666666666667
ApeGang #2418,,Airpods,Borsalino,Brown,Joint,,47.78,15.926666666666668
ApeGang #2416,Lab Coat,,Fireman,Cream,Flames,,13.23,4.41
ApeGang #2414,Angel Wings,,Cop,Brown,Beard,,47.47,15.823333333333332
ApeGang #2412,Indian,,Groom,Tiger,,Round Glasses,10.45,3.483333333333333
ApeGang #2410,Angel Wings,,Cop,Brown,,Laser,46.050000000000004,15.350000000000001
ApeGang #2398,Indian,Gold Hoop,,Rainbow,Smoke Pipe,,5.06,2.53
ApeGang #2396,White Tank Top,,Cap,Brown,,Black Sunglasses,48.71,16.236666666666668
ApeGang #2395,Orange Striped T-Shirt,,,Brown,Snake,Albino,47.43,15.81
ApeGang #2393,Cop,Diamond Stud,,Brown,Tongue Out,,45.59,22.795
ApeGang #2390,Red NBA Jersey,,,Grey,Drool Rainbow,Laser,13.08,4.36
ApeGang #2388,Lumberjack,,,Strong Dark Brown,Nose Ring,Hippie Glasses,17.55,5.8500000000000005
ApeGang #2386,Orange Hawaiian Shirt ,,Hippie Bandana,Cream,,Monocle,13.670000000000002,4.5566666666666675
ApeGang #2380,Pirate,,,Brown,Yawn,Diving Mask,47.3,15.766666666666666
ApeGang #2379,Mexican,,Flower Crown,Grey,Tongue Out,,13.290000000000001,4.430000000000001
ApeGang #2378,Hippie,Diamond Stud,,Brown,Nose Ring,,45.61,22.805
ApeGang #2373,Iron Man,,Brown Beanie,Brown,Yawn,,47.589999999999996,15.863333333333332
ApeGang #2371,Groom,,Fisherman,Brown,,3D Glasses,47.559999999999995,15.853333333333332
ApeGang #2370,,Bluetooth Earpiece,Crown,Grey,Bubble Gum,,12.840000000000002,4.28
ApeGang #2369,Winter Coat,,Top Hat,Brown,Cigarette,,47.34,15.780000000000001
ApeGang #2365,Toga,,,Brown,Snake,Crazy,49.19,16.396666666666665
ApeGang #2363,Black Tank Top,,Yellow NBA Headband,Strong Dark Brown,Grillz,,16.6,5.533333333333334
ApeGang #2362,,,Halo,Brown,Beard,Eye Patch,50.61,12.6525
ApeGang #2358,Military,,,Strong Dark Brown,Baby Pacifier,Round Glasses,17.810000000000002,5.936666666666667
ApeGang #2355,Red Hawaiian Shirt,,,Brown,Drool Rainbow,Hippie Glasses,49.099999999999994,16.366666666666664
ApeGang #2354,Banana Shirt,,Pirate,Grey,Mustache,,12.79,4.263333333333333
ApeGang #2349,Purple Hoodie,,Hippie Bandana,Brown,Bubble Gum,,47.05,15.683333333333332
ApeGang #2347,Groom,Diamond Stud,,Brown,,Sad,45.65,22.825
ApeGang #2346,,Diamond Stud,Banana,Brown,,Heart,47.449999999999996,15.816666666666665
ApeGang #2342,Magician,,Stuntman Helmet,Zebra,Snake,,10.08,3.36
ApeGang #2337,Orange Hawaiian Shirt ,,Flower Crown,Zebra,Smoke Pipe,,9.9,3.3000000000000003
ApeGang #2334,,Silver Hoop,Brain,Brown,,Gold Sunglasses,49.23,16.41
ApeGang #2331,Batman,,,Strong Dark Brown,Grillz,Robot,17.400000000000002,5.800000000000001
ApeGang #2330,Lab Coat,,,Brown,Grillz,Heart,49.51,16.503333333333334
ApeGang #2327,Indian,,Pirate,Brown,,Gold Sunglasses,48.76,16.253333333333334
ApeGang #2322,,,War Bonnet,Cream,Smoke Pipe,Robot,15.96,3.99
ApeGang #2321,Banana Shirt,,Cop,Strong Dark Brown,,Heart,16.21,5.403333333333333
ApeGang #2320,Black Suit,,Top Hat,Cream,,Scar,13.600000000000001,4.533333333333334
ApeGang #2318,Purple Hoodie,,Nurse,Brown,Beard,,47.36,15.786666666666667
ApeGang #2311,Prison Jumpsuit,,,Cream,Grin Rainbow,Scar,15.190000000000001,5.0633333333333335
ApeGang #2307,Sheriff,,,Rainbow,Shocked,Round Glasses,8.6,2.8666666666666667
ApeGang #2303,Hippie,Bluetooth Earpiece,Magician,Tiger,,,7.3,3.65
ApeGang #2302,Banana Shirt,,,Brown,Baby Pacifier,Round Glasses,49.279999999999994,16.426666666666666
ApeGang #2299,Fireman,,Cap,Brown,Beard,,47.269999999999996,15.756666666666666
ApeGang #2298,Indian,,Headphone,Cream,Cigarette,,13.680000000000001,4.5600000000000005
ApeGang #2297,,Silver Hoop,Sombrero,Grey,Bubble Gum,,12.8,4.266666666666667
ApeGang #2296,Pimp Coat,Silver Hoop,Yellow NBA Headband,Zebra,,,6.67,3.335
ApeGang #2295,Black Suit,,,Cheetah,Grin Gold,3D Glasses,9.18,3.06
ApeGang #2288,Cop,Airpods,Brown Beanie,Black,,,10.55,5.275
ApeGang #2287,Hippie,,Bandana,Brown,Covid Mask,,47.19,15.729999999999999
ApeGang #2286,Hippie,,Brain,Brown,,Cyclops,46.349999999999994,15.449999999999998
ApeGang #2285,Lumberjack,Silver Hoop,,Grey,,Black Sunglasses,12.68,6.34
ApeGang #2284,,,Headphone,Brown,Beard,Round Glasses,50.99999999999999,12.749999999999998
ApeGang #2283,Black Suit,,Sombrero,Black,Beard,,13.62,4.54
ApeGang #2278,Devil Wings,,Flower Crown,Tiger,,Crazy,10.61,3.5366666666666666
ApeGang #2277,,,Red NBA Headband,Brown,Grin Rainbow,Closed,50.74000000000001,12.685000000000002
ApeGang #2272,Prison Jumpsuit,,,Brown,Smoke Pipe,Cyclops,47.37,15.79
ApeGang #2270,Pimp Coat,Silver Hoop,,Brown,,Laser,44.1,22.05
ApeGang #2269,Banana Shirt,,Sombrero,Brown,,Scar,47.75,15.916666666666666
ApeGang #2268,Pimp Coat,,Party,Brown,Tongue Out,,47.39,15.796666666666667
ApeGang #2266,Orange Striped T-Shirt,Silver Hoop,,Cream,,Robot Glasses,10.940000000000001,5.470000000000001
ApeGang #2265,Orange Hawaiian Shirt ,,Laurel,Strong Dark Brown,,Crazy,16.51,5.503333333333334
ApeGang #2258,Mexican,Bluetooth Earpiece,,Grey,Nose Ring,,11.33,5.665
ApeGang #2257,Mexican,,,Brown,Drool Rainbow,Closed,48.71,16.236666666666668
ApeGang #2253,Indian,,Laurel,Cream,Smoke Pipe,,13.65,4.55
ApeGang #2252,Lumberjack,Diamond Stud,,Brown,,3D Glasses,45.58,22.79
ApeGang #2250,Lumberjack,,Headphone,Strong Dark Brown,Nose Ring,,16.14,5.38
ApeGang #2249,Hippie,,Headphone,Brown,,Rainbow Sunglasses,46.19,15.396666666666667
ApeGang #2247,Orange Hawaiian Shirt ,,Hippie Bandana,Grey,,Black Sunglasses,14.5,4.833333333333333
ApeGang #2246,Magician,,,Brown,Joint,Cyclops,47.51,15.836666666666666
ApeGang #2243,,,Yellow NBA Headband,Brown,Beard,Sad,50.599999999999994,12.649999999999999
ApeGang #2242,White Tank Top,,Crown,Brown,,Black Sunglasses,48.85,16.283333333333335
ApeGang #2238,Lab Coat,Airpods,,Brown,,Alien,44.1,22.05
ApeGang #2237,Red Hawaiian Shirt,,,White,Oh,Hippie Glasses,10.29,3.4299999999999997
ApeGang #2234,,,Headphone,Grey,Angry,Round Glasses,16.72,4.18
ApeGang #2231,Sheriff,,Green Beanie,Tiger,Smoke Pipe,,9.94,3.313333333333333
ApeGang #2229,Indian,Airpods,,Zebra,,Round Glasses,8.29,4.145
ApeGang #2228,Grey Striped T-Shirt,,,Grey,Angry,Cyclops,13.07,4.3566666666666665
ApeGang #2227,,,Crown,Grey,Bubble Gum,Gold Sunglasses,17.55,4.3875
ApeGang #2226,Fireman,,Halo,Red Devil,Covid Mask,,6.25,2.0833333333333335
ApeGang #2225,Orange Hawaiian Shirt ,,Fisherman,Tiger,,Hippie Glasses,10.56,3.52
ApeGang #2223,Black Tank Top,Bluetooth Earpiece,,Brown,Angry,,45.519999999999996,22.759999999999998
ApeGang #2217,Lab Coat,,,Brown,Covid Mask,Devil,46.96,15.653333333333334
ApeGang #2212,Toga,,Brown Beanie,Grey,,3D Glasses,13.17,4.39
ApeGang #2206,Sheriff,,Halo,Tiger,Angry,,9.99,3.33
ApeGang #2200,Toga,,,Brown,Joint,Sad,48.9,16.3
ApeGang #2199,,Diamond Stud,Laurel,Strong Dark Brown,Tongue Out,,16.21,5.403333333333333
ApeGang #2198,Blue Hoodie,Bluetooth Earpiece,Magician,Brown,,,44.56,22.28
ApeGang #2197,Sheriff,Bluetooth Earpiece,,Brown,Covid Mask,,45.33,22.665
ApeGang #2196,,,Yellow NBA Headband,Brown,Grillz,Hippie Glasses,51.48,12.87
ApeGang #2194,Prison Jumpsuit,,Nurse,Brown,Corn,,47.529999999999994,15.843333333333332
ApeGang #2188,White Tank Top,,,Brown,Drool Rainbow,Cyclops,47.519999999999996,15.839999999999998
ApeGang #2185,,,Borsalino,Strong Dark Brown,Tongue Out,Gold Sunglasses,20.93,5.2325
ApeGang #2176,Sheriff,,,Brown,Joint,Hippie Glasses,49.089999999999996,16.363333333333333
ApeGang #2170,Mexican,,,Grey,Smoke Pipe,Hippie Glasses,14.67,4.89
ApeGang #2167,Nurse,,Banana,Brown,,Bruised,47.6,15.866666666666667
ApeGang #2166,Purple Hoodie,,,Zebra,Yawn,Monocle,11.5,3.8333333333333335
ApeGang #2163,Red Hawaiian Shirt,Airpods,,Grey,,Scar,11.620000000000001,5.8100000000000005
ApeGang #2162,Lumberjack,,,Zebra,Smoke Pipe,Round Glasses,11.399999999999999,3.7999999999999994
ApeGang #2160,Hippie,,Sombrero,Zebra,Mustache,,9.68,3.2266666666666666
ApeGang #2159,Prison Jumpsuit,,Magician,Brown,Cigarette,,47.790000000000006,15.930000000000001
ApeGang #2154,Lab Coat,,,Strong Dark Brown,Joker,Squinting,14.270000000000001,4.756666666666667
ApeGang #2144,Red NBA Jersey,,Headphone,Brown,,Bruised,47.88,15.96
ApeGang #2143,Magician,,Crown,Strong Dark Brown,Grillz,,16.630000000000003,5.543333333333334
ApeGang #2137,,,Rabbit Ears,Tiger,Angry,Sad,13.379999999999999,3.3449999999999998
ApeGang #2135,Lumberjack,,,Grey,Smoke Pipe,Heart,14.56,4.8533333333333335
ApeGang #2133,Fireman,,Nurse,Strong Dark Brown,Grin Gold,,15.89,5.296666666666667
ApeGang #2129,,Silver Hoop,Horn,Brown,,3D Glasses,47.41,15.803333333333333
ApeGang #2128,Pimp Coat,Silver Hoop,,Brown,Snake,,45.73,22.865
ApeGang #2127,Banana Shirt,,Brown Beanie,Robot,Oh,,5.08,1.6933333333333334
ApeGang #2126,Winter Coat,Gold Hoop,,Zebra,,Bruised,8.26,4.13
ApeGang #2115,Lumberjack,,Stuntman Helmet,Brown,Joker,,46.11,15.37
ApeGang #2112,Black Suit,,Banana,Brown,,Diving Mask,45.73,15.243333333333332
ApeGang #2108,Prison Jumpsuit,,Halo,Cream,Joker,,11.89,3.9633333333333334
ApeGang #2107,Yellow NBA Jersey,,,Strong Dark Brown,Beard,Robot Glasses,16.54,5.513333333333333
ApeGang #2104,Prison Jumpsuit,,Viking Helmet,Brown,Grin Rainbow,,47.57,15.856666666666667
ApeGang #2103,Pimp Coat,Silver Hoop,,Cheetah,,Round Glasses,6.42,3.21
ApeGang #2096,Banana Shirt,,,White,Beard,Closed,10.129999999999999,3.3766666666666665
ApeGang #2094,Red NBA Jersey,Gold Hoop,Borsalino,Cheetah,,,5.04,2.52
ApeGang #2092,Indian,,Headphone,Brown,Grin Rainbow,,47.7,15.9
ApeGang #2090,,,Magician,Strong Dark Brown,Beard,Hippie Glasses,19.59,4.8975
ApeGang #2088,Hotel Porter,,Magician,Brown,,Monocle,47.96,15.986666666666666
ApeGang #2086,,Airpods,,Strong Dark Brown,Nose Ring,Sad,17.36,5.786666666666666
ApeGang #2084,,,Fireman,Strong Dark Brown,Drool Rainbow,Alien,17.26,4.315
ApeGang #2082,Groom,,Hotel Porter,Brown,Joint,,47.32,15.773333333333333
ApeGang #2081,Joker,,Red NBA Headband,Brown,Corn,,47.71,15.903333333333334
ApeGang #2078,Grey Striped T-Shirt,,Brown Beanie,Strong Dark Brown,Mustache,,15.850000000000001,5.283333333333334
ApeGang #2074,Prison Jumpsuit,Gold Hoop,,Black,,Robot Glasses,11.17,5.585
ApeGang #2073,Pimp Coat,,Chef's,Brown,,Closed,47.330000000000005,15.776666666666669
ApeGang #2065,Nurse,Bluetooth Earpiece,Iron Man,Cream,,,8.600000000000001,4.300000000000001
ApeGang #2063,Joker,,Propeller,Brown,,Round Glasses,47.74999999999999,15.916666666666664
ApeGang #2061,Hotel Porter,,Brown Beanie,Brown,Yawn,,47.589999999999996,15.863333333333332
ApeGang #2057,Red Hawaiian Shirt,,Stuntman Helmet,Black,,Crazy,14.11,4.703333333333333
ApeGang #2056,Sheriff,,,Brown,Cigarette,Blind,47.099999999999994,15.699999999999998
ApeGang #2053,Military,Diamond Stud,Groom,Black,,,10.48,5.24
ApeGang #2052,Military,,Brown Beanie,Brown,,Cyclops,46.129999999999995,15.376666666666665
ApeGang #2051,Prison Jumpsuit,Bluetooth Earpiece,,Rainbow,Nose Ring,,5.13,2.565
ApeGang #2046,Groom,,,Brown,Corn,Robot,48.349999999999994,16.116666666666664
ApeGang #2044,Lab Coat,,,Brown,Tongue Out,Cyclops,47.42,15.806666666666667
ApeGang #2040,Sheriff,Airpods,,Brown,,Closed,45.45,22.725
ApeGang #2039,Banana Shirt,,Yellow NBA Headband,Brown,Grillz,,48.07,16.023333333333333
ApeGang #2038,Blue Hoodie,,Top Hat,Rainbow,,Bruised,7.08,2.36
ApeGang #2036,Hippie,,,Brown,Bubble Gum,Round Glasses,48.709999999999994,16.236666666666665
ApeGang #2034,Red Hawaiian Shirt,,Halo,Black,Grin Rainbow,,13.68,4.56
ApeGang #2030,Red Hawaiian Shirt,,,Cream,Beard,Rainbow Sunglasses,13.3,4.433333333333334
ApeGang #2026,,,Cop,Grey,Beard,Strabismus,14.68,3.67
ApeGang #2022,Angel Wings,,,Zebra,Baby Pacifier,Gold Sunglasses,12.89,4.296666666666667
ApeGang #2017,Lab Coat,,,Black,Mustache,Heart,15.0,5.0
ApeGang #2012,Winter Coat,,Rabbit Ears,Brown,Covid Mask,,47.23,15.743333333333332
ApeGang #2007,,,Sombrero,Brown,Shocked,Sad,50.67,12.6675
ApeGang #2006,Orange Hawaiian Shirt ,Bluetooth Earpiece,,Brown,Mustache,,45.45,22.725
ApeGang #2005,Hippie,,Halo,Rainbow,Mustache,,6.699999999999999,2.233333333333333
ApeGang #2002,,,Halo,Brown,Angry,Scar,50.72,12.68
ApeGang #2001,Lab Coat,,Groom,Cheetah,Tongue Out,,7.9,2.6333333333333333
ApeGang #2000,,,Bandana,Brown,Angry,Gold Sunglasses,52.089999999999996,13.022499999999999
ApeGang #1999,Toga,,Pirate,Zebra,,Devil,8.059999999999999,2.686666666666666
ApeGang #1997,Prison Jumpsuit,,Yellow NBA Headband,Grey,,Black Sunglasses,14.54,4.846666666666667
ApeGang #1995,Black Tank Top,,,Brown,Corn,Crazy,49.15,16.383333333333333
ApeGang #1993,Grey Striped T-Shirt,,Fireman,Brown,,Gold Sunglasses,48.51,16.169999999999998
ApeGang #1990,Pirate,,Viking Helmet,White,,Crazy,9.35,3.1166666666666667
ApeGang #1988,,Airpods,,Grey,Corn,Round Glasses,14.89,4.963333333333334
ApeGang #1985,,,Brown Beanie,Cream,Covid Mask,Gold Sunglasses,17.93,4.4825
ApeGang #1980,Banana Shirt,,,Brown,Bubble Gum,Laser,46.9,15.633333333333333
ApeGang #1978,Banana Shirt,,,Tiger,Grin Rainbow,Gold Sunglasses,13.149999999999999,4.383333333333333
ApeGang #1977,Winter Coat,,Banana,Cream,,Robot,12.830000000000002,4.276666666666667
ApeGang #1974,Red NBA Jersey,,,Red Devil,Yawn,Bruised,8.36,2.7866666666666666
ApeGang #1972,Pirate,,,Brown,Grillz,Devil,47.84,15.946666666666667
ApeGang #1963,Red NBA Jersey,Silver Hoop,,Brown,,Crazy,45.89,22.945
ApeGang #1957,Magician,Diamond Stud,,Brown,,Sad,45.65,22.825
ApeGang #1953,Lab Coat,,Propeller,Brown,Corn,,47.529999999999994,15.843333333333332
ApeGang #1952,,,Chef's,Black,Snake,Black Sunglasses,18.39,4.5975
ApeGang #1947,,Diamond Stud,Laurel,Brown,Nose Ring,,47.699999999999996,15.899999999999999
ApeGang #1942,Purple Hoodie,,Joker Hair,Strong Dark Brown,Joint,,14.57,4.8566666666666665
ApeGang #1941,Red NBA Jersey,,Viking Helmet,Brown,Joint,,47.55,15.85
ApeGang #1937,Magician,,Cap,Strong Dark Brown,Snake,,16.01,5.336666666666667
ApeGang #1934,Banana Shirt,,Brown Beanie,Tiger,,Round Glasses,10.52,3.5066666666666664
ApeGang #1926,White Tank Top,,Headphone,Zebra,Nose Ring,,9.99,3.33
ApeGang #1925,Purple Hoodie,,Sushi Chef,Brown,Grillz,,48.02,16.006666666666668
ApeGang #1923,Grey Striped T-Shirt,,,Brown,Beard,Diving Mask,47.099999999999994,15.699999999999998
ApeGang #1921,Red NBA Jersey,,Cowboy,Brown,,Hippie Glasses,47.67999999999999,15.89333333333333
ApeGang #1918,Orange Striped T-Shirt,,,Brown,Flames,Eye Patch,49.199999999999996,16.4
ApeGang #1916,Mexican,,,Brown,Bubble Gum,Rainbow Sunglasses,46.989999999999995,15.663333333333332
ApeGang #1915,Grey Striped T-Shirt,,Chef's,Strong Dark Brown,,Sad,16.060000000000002,5.353333333333334
ApeGang #1914,Joker,Gold Hoop,,White,Shocked,,7.1899999999999995,3.5949999999999998
ApeGang #1913,Pirate,,,Brown,Drool Rainbow,Round Glasses,49.169999999999995,16.389999999999997
ApeGang #1910,Fireman,,Viking Helmet,Black,Drool Rainbow,,13.81,4.6033333333333335
ApeGang #1908,,,Banana,Brown,Oh,Rainbow Sunglasses,48.769999999999996,12.192499999999999
ApeGang #1906,Winter Coat,,Magician,Red Devil,,Devil,5.38,1.7933333333333332
ApeGang #1905,Hippie,,Viking Helmet,Brown,Bubble Gum,,47.099999999999994,15.699999999999998
ApeGang #1903,Orange Striped T-Shirt,,Red NBA Headband,Zebra,,Crazy,10.29,3.4299999999999997
ApeGang #1897,Batman,Bluetooth Earpiece,,Black,Baby Pacifier,,12.05,6.025
ApeGang #1895,Nurse,,Cap,Black,Shocked,,13.6,4.533333333333333
ApeGang #1893,Prison Jumpsuit,,,Black,Oh,Scar,15.01,5.003333333333333
ApeGang #1892,Lumberjack,,Brain,Brown,Joker,,46.23,15.409999999999998
ApeGang #1887,,,Military Helmet,Grey,Cigarette,Bruised,16.61,4.1525
ApeGang #1886,Purple Hoodie,Diamond Stud,,Zebra,Grillz,,8.59,4.295
ApeGang #1884,Hotel Porter,,Cop,Brown,,Black Sunglasses,48.910000000000004,16.303333333333335
ApeGang #1882,Orange Striped T-Shirt,,Top Hat,Brown,,Robot,46.769999999999996,15.589999999999998
ApeGang #1879,Prison Jumpsuit,,Cap,Grey,Beard,,12.99,4.33
ApeGang #1878,Black Tank Top,,Rabbit Ears,Brown,,Crazy,47.79,15.93
ApeGang #1877,Red NBA Jersey,,,Brown,Covid Mask,Black Sunglasses,49.86,16.62
ApeGang #1875,Red NBA Jersey,,War Bonnet,Brown,Grin Gold,,47.260000000000005,15.753333333333336
ApeGang #1873,Groom,,Laurel,Grey,,Eye Patch,13.6,4.533333333333333
ApeGang #1870,Devil Wings,,Rabbit Ears,Strong Dark Brown,,Black Sunglasses,17.39,5.796666666666667
ApeGang #1868,Grey Striped T-Shirt,,Fisherman,Strong Dark Brown,,Albino,14.64,4.88
ApeGang #1867,Lab Coat,,Red NBA Headband,Black,Bubble Gum,,13.5,4.5
ApeGang #1862,Hippie,Silver Hoop,Fisherman,Cream,,,10.430000000000001,5.215000000000001
ApeGang #1860,Orange Hawaiian Shirt ,Silver Hoop,Halo,White,,,5.75,2.875
ApeGang #1859,Toga,,Party,Strong Dark Brown,Baby Pacifier,,16.130000000000003,5.376666666666668
ApeGang #1855,Orange Striped T-Shirt,,Laurel,Black,Tongue Out,,13.93,4.6433333333333335
ApeGang #1854,Black Suit,Gold Hoop,,Brown,,Closed,45.45,22.725
ApeGang #1851,Pirate,,Nurse,Cream,,Eye Patch,13.65,4.55
ApeGang #1847,,,Laurel,Black,Yawn,Heart,17.36,4.34
ApeGang #1846,Orange Hawaiian Shirt ,,Military Helmet,Brown,,Heart,47.51,15.836666666666666
ApeGang #1843,Lab Coat,,Pirate,Brown,,Bruised,47.5,15.833333333333334
ApeGang #1841,Orange Hawaiian Shirt ,,,Strong Dark Brown,Covid Mask,Crazy,17.32,5.773333333333333
